GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Households with one or more people under 18 years:,Margin of Error; Households with one or more people under 18 years:,Estimate; Households with one or more people under 18 years: - Family households:,Margin of Error; Households with one or more people under 18 years: - Family households:,Estimate; Households with one or more people under 18 years: - Family households: - Married-couple family,Margin of Error; Households with one or more people under 18 years: - Family households: - Married-couple family,Estimate; Households with one or more people under 18 years: - Family households: - Other family:,Margin of Error; Households with one or more people under 18 years: - Family households: - Other family:,"Estimate; Households with one or more people under 18 years: - Family households: - Other family: - Male householder, no wife present","Margin of Error; Households with one or more people under 18 years: - Family households: - Other family: - Male householder, no wife present","Estimate; Households with one or more people under 18 years: - Family households: - Other family: - Female householder, no husband present","Margin of Error; Households with one or more people under 18 years: - Family households: - Other family: - Female householder, no husband present",Estimate; Households with one or more people under 18 years: - Nonfamily households:,Margin of Error; Households with one or more people under 18 years: - Nonfamily households:,Estimate; Households with one or more people under 18 years: - Nonfamily households: - Male householder,Margin of Error; Households with one or more people under 18 years: - Nonfamily households: - Male householder,Estimate; Households with one or more people under 18 years: - Nonfamily households: - Female householder,Margin of Error; Households with one or more people under 18 years: - Nonfamily households: - Female householder,Estimate; Households with no people under 18 years:,Margin of Error; Households with no people under 18 years:,Estimate; Households with no people under 18 years: - Family households:,Margin of Error; Households with no people under 18 years: - Family households:,Estimate; Households with no people under 18 years: - Family households: - Married-couple family,Margin of Error; Households with no people under 18 years: - Family households: - Married-couple family,Estimate; Households with no people under 18 years: - Family households: - Other family:,Margin of Error; Households with no people under 18 years: - Family households: - Other family:,"Estimate; Households with no people under 18 years: - Family households: - Other family: - Male householder, no wife present","Margin of Error; Households with no people under 18 years: - Family households: - Other family: - Male householder, no wife present","Estimate; Households with no people under 18 years: - Family households: - Other family: - Female householder, no husband present","Margin of Error; Households with no people under 18 years: - Family households: - Other family: - Female householder, no husband present",Estimate; Households with no people under 18 years: - Nonfamily households:,Margin of Error; Households with no people under 18 years: - Nonfamily households:,Estimate; Households with no people under 18 years: - Nonfamily households: - Male householder,Margin of Error; Households with no people under 18 years: - Nonfamily households: - Male householder,Estimate; Households with no people under 18 years: - Nonfamily households: - Female householder,Margin of Error; Households with no people under 18 years: - Nonfamily households: - Female householder
1400000US17031823302,17031823302,"Census Tract 8233.02, Cook County, Illinois",2410,151,851,156,851,156,347,123,504,166,286,132,218,113,0,15,0,15,0,15,1559,226,613,159,478,125,135,83,51,47,84,67,946,202,395,164,551,196
1400000US17031823303,17031823303,"Census Tract 8233.03, Cook County, Illinois",1573,96,622,101,584,101,382,94,202,85,31,30,171,82,38,54,38,54,0,15,951,132,541,111,318,82,223,90,32,30,191,81,410,126,294,120,116,58
1400000US17031823304,17031823304,"Census Tract 8233.04, Cook County, Illinois",2211,173,701,149,701,149,458,130,243,100,4,7,239,99,0,15,0,15,0,15,1510,195,596,111,420,88,176,62,39,33,137,55,914,170,469,117,445,134
1400000US17031823400,17031823400,"Census Tract 8234, Cook County, Illinois",1628,134,681,129,681,129,367,97,314,104,91,62,223,93,0,11,0,11,0,11,947,172,388,116,223,78,165,102,113,82,52,37,559,156,270,105,289,115
1400000US17031823500,17031823500,"Census Tract 8235, Cook County, Illinois",1603,148,624,109,617,108,428,109,189,87,36,48,153,73,7,12,0,11,7,12,979,171,564,156,377,115,187,93,71,69,116,63,415,126,184,91,231,86
1400000US17031823602,17031823602,"Census Tract 8236.02, Cook County, Illinois",2599,234,617,110,617,110,422,103,195,104,18,29,177,102,0,15,0,15,0,15,1982,271,943,162,768,156,175,73,45,43,130,61,1039,229,297,132,742,189
1400000US17031823603,17031823603,"Census Tract 8236.03, Cook County, Illinois",618,75,294,86,294,86,185,74,109,48,51,38,58,30,0,11,0,11,0,11,324,92,171,52,111,47,60,32,21,19,39,29,153,73,101,61,52,43
1400000US17031823604,17031823604,"Census Tract 8236.04, Cook County, Illinois",1357,117,328,66,328,66,294,66,34,31,0,11,34,31,0,11,0,11,0,11,1029,126,673,87,578,103,95,56,48,46,47,35,356,94,131,51,225,88
1400000US17031823605,17031823605,"Census Tract 8236.05, Cook County, Illinois",1575,94,354,75,354,75,284,55,70,58,31,40,39,46,0,11,0,11,0,11,1221,119,709,91,606,96,103,51,0,11,103,51,512,116,264,84,248,86
1400000US17031823702,17031823702,"Census Tract 8237.02, Cook County, Illinois",2686,146,737,145,737,145,516,130,221,108,22,26,199,103,0,15,0,15,0,15,1949,213,934,148,634,128,300,101,44,43,256,99,1015,187,583,166,432,127
1400000US17031823703,17031823703,"Census Tract 8237.03, Cook County, Illinois",2587,235,946,158,929,156,570,122,359,145,134,91,225,145,17,28,17,28,0,15,1641,255,813,171,632,152,181,82,75,45,106,72,828,215,382,153,446,142
1400000US17031823704,17031823704,"Census Tract 8237.04, Cook County, Illinois",1335,109,442,73,442,73,381,67,61,36,10,15,51,34,0,11,0,11,0,11,893,113,717,100,574,106,143,67,21,26,122,64,176,56,78,40,98,46
1400000US17031823705,17031823705,"Census Tract 8237.05, Cook County, Illinois",1675,109,582,108,582,108,369,98,213,100,104,83,109,66,0,11,0,11,0,11,1093,141,712,117,546,90,166,76,113,69,53,48,381,107,106,68,275,90
1400000US17031823801,17031823801,"Census Tract 8238.01, Cook County, Illinois",2345,146,408,92,408,92,380,92,28,33,0,15,28,33,0,15,0,15,0,15,1937,152,973,111,918,113,55,41,23,21,32,36,964,135,215,104,749,135
1400000US17031823803,17031823803,"Census Tract 8238.03, Cook County, Illinois",2495,149,677,136,618,118,442,128,176,104,27,42,149,99,59,91,0,15,59,91,1818,203,1113,168,859,168,254,110,94,90,160,75,705,193,305,151,400,147
1400000US17031823805,17031823805,"Census Tract 8238.05, Cook County, Illinois",1492,76,301,65,301,65,218,58,83,53,38,41,45,36,0,11,0,11,0,11,1191,94,428,100,322,102,106,54,7,12,99,53,763,113,380,98,383,77
1400000US17031823806,17031823806,"Census Tract 8238.06, Cook County, Illinois",1657,200,384,105,384,105,195,72,189,100,35,46,154,85,0,11,0,11,0,11,1273,211,448,138,278,89,170,87,75,74,95,43,825,212,395,157,430,158
1400000US17031823901,17031823901,"Census Tract 8239.01, Cook County, Illinois",1496,131,302,64,302,64,255,70,47,31,17,28,30,27,0,11,0,11,0,11,1194,121,805,112,648,105,157,85,51,58,106,57,389,108,93,50,296,95
1400000US17031823903,17031823903,"Census Tract 8239.03, Cook County, Illinois",1704,88,474,82,474,82,369,84,105,58,25,28,80,57,0,11,0,11,0,11,1230,118,820,116,724,107,96,53,24,25,72,49,410,90,65,44,345,84
1400000US17031823904,17031823904,"Census Tract 8239.04, Cook County, Illinois",1634,116,332,86,332,86,327,85,5,8,5,8,0,11,0,11,0,11,0,11,1302,140,823,127,708,128,115,53,17,19,98,48,479,86,137,60,342,88
1400000US17031824003,17031824003,"Census Tract 8240.03, Cook County, Illinois",2187,149,719,108,705,111,682,104,23,35,0,15,23,35,14,23,14,23,0,15,1468,147,936,135,830,136,106,79,26,43,80,63,532,152,267,117,265,93
1400000US17031824004,17031824004,"Census Tract 8240.04, Cook County, Illinois",1978,189,673,132,634,130,592,127,42,40,11,18,31,37,39,62,39,62,0,15,1305,214,563,114,540,115,23,33,11,19,12,19,742,208,354,197,388,122
1400000US17031824005,17031824005,"Census Tract 8240.05, Cook County, Illinois",1841,111,677,96,662,95,599,87,63,46,34,38,29,27,15,22,0,15,15,22,1164,112,737,108,682,101,55,41,9,13,46,39,427,118,117,61,310,109
1400000US17031824006,17031824006,"Census Tract 8240.06, Cook County, Illinois",1295,125,479,83,479,83,434,77,45,45,0,11,45,45,0,11,0,11,0,11,816,133,703,112,653,105,50,56,40,51,10,16,113,66,69,57,44,32
1400000US17031824105,17031824105,"Census Tract 8241.05, Cook County, Illinois",2451,110,665,93,615,95,548,96,67,58,15,23,52,53,50,29,14,24,36,28,1786,138,1161,123,1055,128,106,74,26,36,80,61,625,134,212,90,413,126
1400000US17031824106,17031824106,"Census Tract 8241.06, Cook County, Illinois",2670,105,800,111,800,111,574,124,226,110,12,20,214,111,0,15,0,15,0,15,1870,147,1190,138,937,139,253,147,108,88,145,126,680,157,178,106,502,142
1400000US17031824107,17031824107,"Census Tract 8241.07, Cook County, Illinois",2597,109,507,106,507,106,388,80,119,85,12,21,107,81,0,15,0,15,0,15,2090,121,1269,149,1094,163,175,82,17,24,158,79,821,161,247,109,574,147
1400000US17031824108,17031824108,"Census Tract 8241.08, Cook County, Illinois",2552,176,954,142,927,136,748,123,179,98,57,58,122,73,27,43,0,15,27,43,1598,181,1059,184,838,179,221,101,119,93,102,60,539,151,186,85,353,143
1400000US17031824113,17031824113,"Census Tract 8241.13, Cook County, Illinois",2213,128,939,139,939,139,827,125,112,72,10,17,102,69,0,15,0,15,0,15,1274,146,1020,124,925,134,95,59,17,27,78,58,254,96,46,33,208,91
1400000US17031824114,17031824114,"Census Tract 8241.14, Cook County, Illinois",1725,96,573,115,573,115,458,112,115,76,39,44,76,61,0,11,0,11,0,11,1152,137,791,120,702,114,89,41,10,16,79,40,361,114,113,61,248,103
1400000US17031824115,17031824115,"Census Tract 8241.15, Cook County, Illinois",1458,60,281,80,281,80,216,74,65,46,21,23,44,39,0,11,0,11,0,11,1177,91,652,90,466,84,186,88,12,19,174,86,525,104,134,64,391,88
1400000US17031824116,17031824116,"Census Tract 8241.16, Cook County, Illinois",1898,94,602,108,602,108,367,86,235,96,0,11,235,96,0,11,0,11,0,11,1296,125,577,118,408,104,169,92,64,52,105,74,719,128,252,97,467,109
1400000US17031824117,17031824117,"Census Tract 8241.17, Cook County, Illinois",3218,144,1109,140,1109,140,1016,136,93,68,27,31,66,58,0,15,0,15,0,15,2109,184,1602,197,1402,183,200,112,12,21,188,109,507,150,137,73,370,128
1400000US17031824119,17031824119,"Census Tract 8241.19, Cook County, Illinois",2032,65,730,112,730,112,636,101,94,70,10,17,84,69,0,15,0,15,0,15,1302,124,939,121,909,123,30,32,0,15,30,32,363,105,63,58,300,97
1400000US17031824120,17031824120,"Census Tract 8241.20, Cook County, Illinois",3224,132,938,125,938,125,845,133,93,55,38,45,55,45,0,15,0,15,0,15,2286,166,1400,170,1227,177,173,102,0,15,173,102,886,181,184,90,702,164
1400000US17031824121,17031824121,"Census Tract 8241.21, Cook County, Illinois",1202,45,400,89,400,89,333,88,67,53,45,48,22,21,0,11,0,11,0,11,802,97,478,111,342,94,136,87,44,54,92,78,324,76,117,66,207,65
1400000US17031824122,17031824122,"Census Tract 8241.22, Cook County, Illinois",2218,102,704,112,704,112,520,93,184,106,0,15,184,106,0,15,0,15,0,15,1514,120,977,153,859,132,118,83,34,36,84,80,537,132,289,103,248,94
1400000US17031824123,17031824123,"Census Tract 8241.23, Cook County, Illinois",2860,114,1245,154,1245,154,975,150,270,102,14,22,256,104,0,15,0,15,0,15,1615,193,1007,144,867,143,140,68,25,27,115,66,608,133,308,117,300,99
1400000US17031824300,17031824300,"Census Tract 8243, Cook County, Illinois",1805,205,578,121,578,121,216,94,362,121,58,57,304,102,0,15,0,15,0,15,1227,224,356,105,116,67,240,98,80,63,160,77,871,218,473,154,398,133
1400000US17031824400,17031824400,"Census Tract 8244, Cook County, Illinois",855,89,239,69,239,69,110,45,129,62,33,35,96,51,0,11,0,11,0,11,616,98,208,73,116,51,92,48,23,15,69,46,408,89,118,67,290,69
1400000US17031824503,17031824503,"Census Tract 8245.03, Cook County, Illinois",2850,231,744,130,702,129,559,123,143,90,35,54,108,69,42,67,42,67,0,15,2106,256,854,143,766,131,88,64,0,15,88,64,1252,243,535,189,717,185
1400000US17031824505,17031824505,"Census Tract 8245.05, Cook County, Illinois",2536,134,1012,176,997,178,785,170,212,132,75,95,137,108,15,23,15,23,0,15,1524,239,858,144,726,138,132,73,61,56,71,43,666,199,300,165,366,129
1400000US17031824506,17031824506,"Census Tract 8245.06, Cook County, Illinois",3152,132,886,118,886,118,600,136,286,121,17,30,269,122,0,15,0,15,0,15,2266,170,1320,147,1176,169,144,100,57,56,87,80,946,193,433,130,513,162
1400000US17031824507,17031824507,"Census Tract 8245.07, Cook County, Illinois",1782,89,456,67,446,67,353,70,93,47,9,13,84,45,10,16,0,11,10,16,1326,118,611,92,538,94,73,42,27,26,46,34,715,119,217,86,498,113
1400000US17031824601,17031824601,"Census Tract 8246.01, Cook County, Illinois",1671,87,610,102,610,102,499,93,111,59,20,23,91,54,0,11,0,11,0,11,1061,107,599,97,459,86,140,78,46,49,94,60,462,110,164,79,298,94
1400000US17031824602,17031824602,"Census Tract 8246.02, Cook County, Illinois",2612,121,883,204,883,204,654,158,229,124,11,19,218,122,0,15,0,15,0,15,1729,221,980,208,644,156,336,165,185,145,151,102,749,166,279,116,470,155
1400000US17031824701,17031824701,"Census Tract 8247.01, Cook County, Illinois",1458,107,502,103,502,103,322,73,180,100,105,80,75,56,0,11,0,11,0,11,956,132,478,130,356,118,122,66,10,17,112,64,478,126,311,118,167,61
1400000US17031824702,17031824702,"Census Tract 8247.02, Cook County, Illinois",1935,141,642,98,642,98,424,98,218,82,43,34,175,73,0,15,0,15,0,15,1293,168,725,120,592,109,133,74,23,27,110,70,568,142,298,93,270,116
1400000US17031824800,17031824800,"Census Tract 8248, Cook County, Illinois",2387,305,1096,174,1096,174,527,168,569,204,261,162,308,154,0,15,0,15,0,15,1291,321,608,171,496,155,112,74,19,34,93,75,683,239,431,197,252,154
1400000US17031824900,17031824900,"Census Tract 8249, Cook County, Illinois",1122,105,392,79,392,79,231,64,161,66,0,11,161,66,0,11,0,11,0,11,730,123,335,75,229,61,106,50,20,19,86,46,395,113,171,67,224,88
1400000US17031825000,17031825000,"Census Tract 8250, Cook County, Illinois",1938,124,526,86,526,86,335,65,191,76,59,51,132,78,0,11,0,11,0,11,1412,140,551,111,420,102,131,53,36,28,95,49,861,142,441,138,420,123
1400000US17031825200,17031825200,"Census Tract 8252, Cook County, Illinois",628,51,229,44,229,44,181,38,48,34,19,15,29,32,0,11,0,11,0,11,399,59,207,44,180,49,27,22,0,11,27,22,192,51,92,47,100,42
1400000US17031825302,17031825302,"Census Tract 8253.02, Cook County, Illinois",2139,146,742,170,742,170,529,145,213,130,32,37,181,124,0,15,0,15,0,15,1397,190,808,124,650,114,158,86,80,60,78,51,589,170,325,144,264,114
1400000US17031825303,17031825303,"Census Tract 8253.03, Cook County, Illinois",1626,94,520,91,520,91,243,102,277,108,129,85,148,86,0,11,0,11,0,11,1106,114,554,94,396,77,158,88,79,60,79,73,552,103,266,88,286,89
1400000US17031825304,17031825304,"Census Tract 8253.04, Cook County, Illinois",1588,82,553,126,553,126,394,85,159,95,104,92,55,35,0,11,0,11,0,11,1035,131,513,106,390,102,123,69,30,44,93,49,522,123,310,99,212,83
1400000US17031825400,17031825400,"Census Tract 8254, Cook County, Illinois",2180,167,698,137,698,137,458,113,240,128,63,63,177,111,0,15,0,15,0,15,1482,194,728,139,597,134,131,64,50,33,81,56,754,153,303,89,451,142
1400000US17031825501,17031825501,"Census Tract 8255.01, Cook County, Illinois",2114,183,680,149,670,146,328,124,342,114,77,52,265,100,10,18,0,15,10,18,1434,217,598,143,391,102,207,94,68,61,139,80,836,190,271,126,565,140
1400000US17031825503,17031825503,"Census Tract 8255.03, Cook County, Illinois",2505,270,889,207,889,207,407,179,482,204,0,15,482,204,0,15,0,15,0,15,1616,310,880,210,616,198,264,132,102,84,162,108,736,233,180,114,556,180
1400000US17031825504,17031825504,"Census Tract 8255.04, Cook County, Illinois",1195,110,466,92,466,92,256,115,210,75,31,41,179,75,0,11,0,11,0,11,729,118,424,106,213,76,211,83,41,42,170,78,305,90,143,78,162,63
1400000US17031825505,17031825505,"Census Tract 8255.05, Cook County, Illinois",1817,175,632,134,632,134,350,109,282,107,51,45,231,99,0,11,0,11,0,11,1185,237,733,159,451,122,282,109,31,26,251,102,452,164,166,98,286,124
1400000US17031825600,17031825600,"Census Tract 8256, Cook County, Illinois",1935,140,704,130,694,130,263,92,431,106,61,67,370,97,10,15,10,15,0,15,1231,203,606,148,384,123,222,82,26,30,196,80,625,183,224,102,401,160
1400000US17031825700,17031825700,"Census Tract 8257, Cook County, Illinois",1396,100,596,76,581,76,167,54,414,80,81,48,333,84,15,24,0,11,15,24,800,130,395,88,220,66,175,70,27,32,148,64,405,96,192,74,213,68
1400000US17031825801,17031825801,"Census Tract 8258.01, Cook County, Illinois",1477,123,507,141,507,141,119,69,388,119,100,68,288,94,0,11,0,11,0,11,970,154,379,107,97,48,282,101,98,76,184,79,591,138,310,113,281,91
1400000US17031825802,17031825802,"Census Tract 8258.02, Cook County, Illinois",1943,145,715,173,715,173,315,125,400,128,82,77,318,124,0,11,0,11,0,11,1228,213,515,144,407,125,108,77,0,11,108,77,713,193,160,110,553,166
1400000US17031825803,17031825803,"Census Tract 8258.03, Cook County, Illinois",2415,160,471,147,471,147,163,84,308,135,75,72,233,114,0,15,0,15,0,15,1944,216,736,178,492,143,244,140,59,74,185,113,1208,214,425,165,783,175
1400000US17031825900,17031825900,"Census Tract 8259, Cook County, Illinois",1165,98,502,92,487,90,179,73,308,85,28,46,280,91,15,18,8,14,7,10,663,122,272,90,175,84,97,52,29,28,68,42,391,116,151,93,240,96
1400000US17031826000,17031826000,"Census Tract 8260, Cook County, Illinois",1084,110,571,107,571,107,171,71,400,107,102,71,298,111,0,11,0,11,0,11,513,130,270,101,99,59,171,76,69,53,102,46,243,88,156,77,87,61
1400000US17031826100,17031826100,"Census Tract 8261, Cook County, Illinois",2180,178,987,195,987,195,584,154,403,144,101,82,302,134,0,15,0,15,0,15,1193,219,477,130,253,108,224,109,62,53,162,93,716,210,283,139,433,149
1400000US17031826201,17031826201,"Census Tract 8262.01, Cook County, Illinois",1933,149,317,100,317,100,140,64,177,83,16,26,161,80,0,11,0,11,0,11,1616,130,424,114,246,91,178,78,32,37,146,71,1192,144,347,141,845,157
1400000US17031826202,17031826202,"Census Tract 8262.02, Cook County, Illinois",2057,167,803,150,803,150,256,112,547,145,118,91,429,144,0,15,0,15,0,15,1254,179,619,125,501,127,118,60,28,34,90,51,635,180,201,111,434,174
1400000US17031826301,17031826301,"Census Tract 8263.01, Cook County, Illinois",1416,93,548,106,530,104,313,87,217,85,37,42,180,75,18,21,11,16,7,13,868,113,450,119,231,71,219,108,20,24,199,107,418,113,146,85,272,100
1400000US17031826303,17031826303,"Census Tract 8263.03, Cook County, Illinois",1411,66,553,93,553,93,321,91,232,73,59,53,173,71,0,11,0,11,0,11,858,92,518,92,355,78,163,68,0,11,163,68,340,104,47,36,293,96
1400000US17031826304,17031826304,"Census Tract 8263.04, Cook County, Illinois",1231,113,450,82,450,82,177,82,273,91,37,48,236,77,0,11,0,11,0,11,781,107,308,79,149,59,159,62,11,16,148,62,473,111,128,74,345,104
1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois",1321,117,528,106,528,106,214,84,314,117,124,86,190,88,0,11,0,11,0,11,793,131,423,96,251,84,172,79,47,37,125,66,370,121,144,87,226,80
1400000US17031826402,17031826402,"Census Tract 8264.02, Cook County, Illinois",1740,142,624,112,624,112,179,72,445,105,27,34,418,98,0,15,0,15,0,15,1116,148,730,141,451,125,279,87,32,36,247,82,386,105,145,79,241,81
1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois",1972,149,896,136,896,136,274,89,622,137,72,58,550,128,0,15,0,15,0,15,1076,178,656,148,371,118,285,101,20,25,265,101,420,134,135,70,285,111
1400000US17031826600,17031826600,"Census Tract 8266, Cook County, Illinois",2167,196,777,121,777,121,182,82,595,127,66,54,529,125,0,15,0,15,0,15,1390,218,504,133,269,96,235,107,29,33,206,102,886,177,343,131,543,144
1400000US17031826700,17031826700,"Census Tract 8267, Cook County, Illinois",2072,182,628,161,628,161,261,122,367,128,74,71,293,114,0,15,0,15,0,15,1444,243,549,168,216,101,333,150,60,43,273,134,895,231,342,138,553,203
1400000US17031826800,17031826800,"Census Tract 8268, Cook County, Illinois",1567,242,580,93,580,93,307,111,273,117,141,101,132,70,0,11,0,11,0,11,987,251,419,129,242,109,177,90,53,57,124,69,568,224,279,132,289,163
1400000US17031826901,17031826901,"Census Tract 8269.01, Cook County, Illinois",718,92,220,86,185,79,82,70,103,71,0,11,103,71,35,38,35,38,0,11,498,112,149,51,90,43,59,44,28,36,31,22,349,107,124,80,225,76
1400000US17031826902,17031826902,"Census Tract 8269.02, Cook County, Illinois",505,81,81,41,81,41,8,11,73,40,11,12,62,39,0,11,0,11,0,11,424,87,194,59,105,53,89,42,0,11,89,42,230,81,101,52,129,58
1400000US17031827000,17031827000,"Census Tract 8270, Cook County, Illinois",1315,119,491,132,491,132,122,84,369,141,71,72,298,113,0,11,0,11,0,11,824,135,303,101,116,70,187,92,27,39,160,87,521,131,217,109,304,100
1400000US17031827100,17031827100,"Census Tract 8271, Cook County, Illinois",960,118,375,91,375,91,81,43,294,97,51,46,243,90,0,11,0,11,0,11,585,105,231,79,115,62,116,51,34,26,82,47,354,104,133,69,221,85
1400000US17031827200,17031827200,"Census Tract 8272, Cook County, Illinois",1560,123,452,101,452,101,198,72,254,100,43,30,211,93,0,11,0,11,0,11,1108,145,500,92,248,78,252,86,83,35,169,81,608,132,386,122,222,64
1400000US17031827300,17031827300,"Census Tract 8273, Cook County, Illinois",1024,104,360,84,360,84,110,70,250,87,15,24,235,95,0,11,0,11,0,11,664,109,267,95,115,62,152,74,58,46,94,59,397,97,246,81,151,59
1400000US17031827400,17031827400,"Census Tract 8274, Cook County, Illinois",1593,171,407,121,407,121,120,73,287,116,0,11,287,116,0,11,0,11,0,11,1186,184,407,107,198,91,209,71,17,27,192,70,779,181,468,141,311,132
1400000US17031827500,17031827500,"Census Tract 8275, Cook County, Illinois",1806,167,661,128,661,128,317,94,344,127,71,48,273,118,0,15,0,15,0,15,1145,179,493,112,284,95,209,92,19,29,190,86,652,171,331,135,321,113
1400000US17031827600,17031827600,"Census Tract 8276, Cook County, Illinois",1252,184,495,130,488,129,59,55,429,119,85,61,344,140,7,12,0,11,7,12,757,221,334,81,163,77,171,70,25,26,146,67,423,199,171,105,252,136
1400000US17031827700,17031827700,"Census Tract 8277, Cook County, Illinois",936,132,349,58,349,58,134,49,215,67,30,30,185,63,0,11,0,11,0,11,587,135,275,76,149,49,126,63,22,22,104,55,312,103,169,74,143,59
1400000US17031827801,17031827801,"Census Tract 8278.01, Cook County, Illinois",1627,115,567,130,567,130,357,95,210,109,73,81,137,71,0,11,0,11,0,11,1060,155,557,116,426,96,131,74,35,44,96,46,503,132,173,82,330,91
1400000US17031827802,17031827802,"Census Tract 8278.02, Cook County, Illinois",1138,69,444,86,444,86,195,70,249,83,125,79,124,72,0,11,0,11,0,11,694,91,472,78,312,75,160,59,39,45,121,53,222,80,85,49,137,59
1400000US17031827804,17031827804,"Census Tract 8278.04, Cook County, Illinois",1115,83,301,79,301,79,170,61,131,67,8,12,123,64,0,11,0,11,0,11,814,89,507,77,352,87,155,64,42,30,113,62,307,103,134,90,173,87
1400000US17031827805,17031827805,"Census Tract 8278.05, Cook County, Illinois",1041,74,359,70,359,70,252,56,107,70,0,11,107,70,0,11,0,11,0,11,682,88,475,80,369,84,106,66,0,11,106,66,207,69,95,52,112,51
1400000US17031827901,17031827901,"Census Tract 8279.01, Cook County, Illinois",846,71,215,70,215,70,102,56,113,55,45,47,68,41,0,11,0,11,0,11,631,82,398,67,305,65,93,52,5,10,88,51,233,74,84,41,149,55
1400000US17031827902,17031827902,"Census Tract 8279.02, Cook County, Illinois",1803,110,478,108,478,108,280,82,198,73,21,24,177,72,0,11,0,11,0,11,1325,153,570,115,437,86,133,84,17,28,116,77,755,123,403,129,352,109
1400000US17031828000,17031828000,"Census Tract 8280, Cook County, Illinois",2048,105,559,103,548,103,332,82,216,87,33,41,183,80,11,19,0,11,11,19,1489,156,677,132,424,97,253,98,42,41,211,85,812,167,289,111,523,179
1400000US17031828100,17031828100,"Census Tract 8281, Cook County, Illinois",1992,131,539,119,539,119,320,97,219,123,48,64,171,96,0,11,0,11,0,11,1453,151,689,160,424,148,265,104,18,29,247,103,764,149,359,128,405,114
1400000US17031828201,17031828201,"Census Tract 8282.01, Cook County, Illinois",1584,105,500,93,488,96,281,86,207,74,83,66,124,40,12,18,12,18,0,11,1084,127,651,98,532,108,119,58,0,11,119,58,433,102,271,92,162,66
1400000US17031828202,17031828202,"Census Tract 8282.02, Cook County, Illinois",1900,130,608,88,608,88,352,106,256,101,59,57,197,100,0,11,0,11,0,11,1292,148,524,93,437,84,87,59,20,21,67,53,768,153,305,130,463,120
1400000US17031828300,17031828300,"Census Tract 8283, Cook County, Illinois",1568,157,364,66,364,66,242,64,122,56,22,21,100,55,0,11,0,11,0,11,1204,144,546,99,399,74,147,60,72,46,75,35,658,130,183,63,475,109
1400000US17031828401,17031828401,"Census Tract 8284.01, Cook County, Illinois",1314,96,522,70,522,70,350,76,172,71,53,39,119,63,0,11,0,11,0,11,792,114,460,87,323,65,137,68,14,11,123,67,332,95,101,49,231,80
1400000US17031828402,17031828402,"Census Tract 8284.02, Cook County, Illinois",1723,104,501,98,501,98,218,73,283,85,49,54,234,75,0,11,0,11,0,11,1222,147,470,91,333,72,137,61,26,23,111,57,752,133,261,81,491,120
1400000US17031828503,17031828503,"Census Tract 8285.03, Cook County, Illinois",1519,159,677,119,677,119,227,92,450,142,134,74,316,109,0,11,0,11,0,11,842,127,476,109,312,99,164,74,62,50,102,55,366,102,174,71,192,77
